id,순위,마번,마명,산지,성별,연령,중량,기수명,조교사명,마주명,마체중,단승,연승,장구현황,구간별순위,S-1F,1코너,2코너,3코너,G-3F,4코너,G-1F,경주기록,날짜,날씨,주로상태,등급,거리
2729,9,2,삼삼빅토리,미,거,5세,53.5,이동진,박윤규,박덕희,527,39.8,9.6,망사눈,6-   -   - 8- 10- 10- 11,00:13.8,  ,  ,00:25.1,00:37.1,00:43.3,  ,01:15.1,2020년11월21일(토),맑음,포화,국2,1200M
2730,10,6,횡운골,한,수,5세,55,문성혁,구자흥,말사모,507,257.9,12.8,망사,5-   -   - 6- 6- 5- 8,00:13.7,  ,  ,00:24.9,00:36.5,00:42.5,  ,01:15.1,2020년11월21일(토),맑음,포화,국2,1200M
2731,11,9,흥바람,한,수,5세,52.5,김동수,정호익,임동현,488,95.9,4.3,망사눈,10-   -   - 7- 7- 6- 10,00:14.0,  ,  ,00:25.0,00:36.5,00:42.5,  ,01:15.5,2020년11월21일(토),맑음,포화,국2,1200M
2732,1,4,엠제이베스트,한,수,2세,55,송재철,임봉춘,박정재,473,3.9,1,"계란형큰+,망사눈+",4-   -   - 4- 4- 4- 3,00:13.5,  ,  ,00:13.5,00:24.3,00:30.5,  ,01:01.0,2020년11월15일(일),맑음,건조,국6,1000M
2733,2,3,러닝킹,한,수,2세,55,문세영,지용철,오종환,513,1.5,1,,2-   -   - 2- 1- 1- 1,00:13.3,  ,  ,00:13.3,00:23.8,00:29.9,  ,01:01.2,2020년11월15일(일),맑음,건조,국6,1000M
2734,3,6,메이블루,한,암,3세,54,이혁,박윤규,박덕희,432,5.7,1.6,"계란형큰, 망사",5-   -   - 5- 5- 6- 5,00:13.6,  ,  ,00:13.6,00:24.5,00:30.8,  ,01:01.5,2020년11월15일(일),맑음,건조,국6,1000M
2735,4,2,참일호,한,암,3세,54,이동진,박대흥,이대봉,464,74.4,4.7,,6-   -   - 6- 6- 5- 6,00:13.7,  ,  ,00:13.7,00:24.6,00:30.7,  ,01:02.2,2020년11월15일(일),맑음,건조,국6,1000M
2736,5,9,탑퀄리티,한,수,2세,55,최범현,박종곤,김정철,477,50.9,46.6,망사눈+,7-   -   - 7- 8- 8- 8,00:14.0,  ,  ,00:14.0,00:24.9,00:31.0,  ,01:02.3,2020년11월15일(일),맑음,건조,국6,1000M
2737,6,5,그레이트한센,한,암,2세,53,김용근,조현수,이혜란,434,23.5,4.4,"계란형큰+,망사+",1-   -   - 1- 2- 2- 2,00:13.2,  ,  ,00:13.2,00:23.8,00:29.9,  ,01:02.5,2020년11월15일(일),맑음,건조,국6,1000M
2738,7,10,승리여전사,한,암,3세,54,권석원,이관호,강수덕,476,443.7,23.6,망사,3-   -   - 3- 3- 3- 4,00:13.3,  ,  ,00:13.3,00:23.9,00:30.2,  ,01:02.7,2020년11월15일(일),맑음,건조,국6,1000M
2739,8,11,그랜드스타,한,수,2세,55,임기원,박재우,박정재,530,20.8,3.1,망사+,10-   -   - 10- 11- 11- 10,00:14.3,  ,  ,00:14.3,00:25.8,00:32.0,  ,01:02.8,2020년11월15일(일),맑음,건조,국6,1000M
2740,9,12,아킬리온,한,수,2세,55,김정준,안해양,김한수,509,1129.9,39.5,,9-   -   - 9- 9- 9- 9,00:14.1,  ,  ,00:14.1,00:25.3,00:31.5,  ,01:02.9,2020년11월15일(일),맑음,건조,국6,1000M
2741,10,8,새로운군주,한,거,4세,56,부민호,심승태,권용수,453,222.5,12.5,망사,8-   -   - 8- 7- 7- 7,00:14.1,  ,  ,00:14.1,00:24.9,00:31.0,  ,01:03.0,2020년11월15일(일),맑음,건조,국6,1000M
2742,11,7,마스터선샤인,한,수,2세,55,안토니오,서홍수,김세민,491,821.8,27,,12-   -   - 12- 12- 12- 12,00:14.7,  ,  ,00:14.7,00:26.4,00:32.7,  ,01:03.7,2020년11월15일(일),맑음,건조,국6,1000M
2743,12,1,퀸오브블루,한,암,2세,52,문성혁,전승규,김용래,457,99.1,13,"망사눈,혀끈+,Triabit-",11-   -   - 11- 10- 10- 11,00:14.4,  ,  ,00:14.4,00:25.7,00:32.0,  ,01:03.9,2020년11월15일(일),맑음,건조,국6,1000M
2744,1,8,커리어하이,한,암,3세,54,김동수,강성오,고양진,472,6.1,2.2,"계란형큰, 망사",4-   -   - 4- 4- 3- 3,00:13.4,  ,  ,00:24.0,00:36.2,00:42.3,  ,01:15.6,2020년11월15일(일),맑음,건조,국6,1200M
2745,2,2,아담스애플,한,암,2세,53,임기원,박재우,서창식,498,3.2,1.2,망사눈+,1-   -   - 1- 1- 1- 2,00:13.3,  ,  ,00:23.9,00:35.6,00:41.7,  ,01:15.8,2020년11월15일(일),맑음,건조,국6,1200M
2746,3,4,마칼루파워,한,수,3세,56,황순도,서홍수,김세민,453,30.6,4.3,망사,9-   -   - 9- 8- 8- 6,00:14.1,  ,  ,00:25.2,00:36.8,00:43.1,  ,01:15.8,2020년11월15일(일),맑음,건조,국6,1200M
2747,4,1,윈디러시,한,암,3세,54,신형철,구자흥,제주축협,488,26,11.3,"계란형큰+,망사눈+,망사-",12-   -   - 12- 11- 10- 7,00:14.8,  ,  ,00:25.7,00:37.4,00:43.5,  ,01:16.1,2020년11월15일(일),맑음,건조,국6,1200M
2748,5,6,원더풀매직,한,수,3세,55,문성혁,서인석,(주)녹원목장,483,3.7,1.7,"계란형큰, 눈가면",2-   -   - 2- 2- 2- 1,00:13.3,  ,  ,00:23.9,00:35.7,00:41.8,  ,01:16.3,2020년11월15일(일),맑음,건조,국6,1200M
2749,6,9,삼애락,한,암,3세,54,김효정,배대선,박세용,451,309.2,12.6,망사,8-   -   - 8- 9- 9- 9,00:14.0,  ,  ,00:25.1,00:37.0,00:43.1,  ,01:16.6,2020년11월15일(일),맑음,건조,국6,1200M
2750,7,10,명진캔디,한,암,2세,53,다비드,임봉춘,(주)자성실업,458,47,13.4,"눈가면+,망사눈-",10-   -   - 10- 10- 11- 8,00:14.4,  ,  ,00:25.3,00:37.3,00:43.5,  ,01:16.9,2020년11월15일(일),맑음,건조,국6,1200M
2751,8,12,천지부사,한,암,3세,54,최범현,안병기,김기종,475,53.3,11.2,망사눈,7-   -   - 7- 7- 7- 5,00:13.9,  ,  ,00:24.6,00:36.7,00:43.0,  ,01:17.0,2020년11월15일(일),맑음,건조,국6,1200M
2752,9,11,송암플레이어,한,암,3세,54,우에다,전승규,지원철,447,11.1,1.8,눈가면,6-   -   - 6- 6- 6- 4,00:13.8,  ,  ,00:24.6,00:36.6,00:42.9,  ,01:17.2,2020년11월15일(일),맑음,건조,국6,1200M
2753,10,5,금당나래,한,암,3세,54,박상우,안해양,공이공팔,425,327.1,15.1,,11-   -   - 11- 12- 12- 12,00:14.5,  ,  ,00:25.7,00:37.8,00:44.1,  ,01:17.3,2020년11월15일(일),맑음,건조,국6,1200M
2754,11,3,깡돌이,한,암,2세,50,김아현,지용철,김영진,436,5.4,1.8,,5-   -   - 5- 5- 5- 10,00:13.5,  ,  ,00:24.2,00:36.5,00:42.8,  ,01:17.5,2020년11월15일(일),맑음,건조,국6,1200M
2755,12,7,에이스천하,한,암,3세,54,장추열,정호익,김광두,489,9.4,6.6,"망사눈, JR러깅",3-   -   - 3- 3- 4- 11,00:13.4,  ,  ,00:23.9,00:35.9,00:42.4,  ,01:19.1,2020년11월15일(일),맑음,건조,국6,1200M
2756,1,6,글로벌선,한,암,3세,54,김동수,최상식,장재형,461,7.9,1.9,"망사+, 혀끈,망사눈-",4-   -   - 4- 3- 3- 1,00:13.7,  ,  ,00:30.4,00:42.4,00:48.6,01:07.7,01:21.8,2020년11월15일(일),맑음,건조,국6,1300M
2757,2,9,오피서커맨딩,한,암,3세,54,신형철,최봉주,윤지중,449,17.4,4.5,망사눈,9-   -   - 9- 8- 7- 4,00:14.2,  ,  ,00:31.3,00:43.5,00:49.5,01:08.5,01:22.6,2020년11월15일(일),맑음,건조,국6,1300M
2758,3,5,어바웃섬싱,한,암,3세,54,이철경,서인석,서창식,456,6,1.8,"계란형큰+, 망사눈",10-   -   - 10- 9- 9- 8,00:14.5,  ,  ,00:31.6,00:44.0,00:50.2,01:09.1,01:22.7,2020년11월15일(일),맑음,건조,국6,1300M
2759,4,1,맥스대로,한,암,3세,54,최범현,안해양,최종환,474,2.3,1.3,,1-   -   - 1- 1- 1- 2,00:13.4,  ,  ,00:30.1,00:42.0,00:48.2,01:07.8,01:22.7,2020년11월15일(일),맑음,건조,국6,1300M
2760,5,2,미스엘리트,한,암,3세,54,김효정,서홍수,태희종합건설,421,47.5,8.1,망사,8-   -   - 7- 7- 8- 6,00:14.1,  ,  ,00:31.1,00:43.4,00:49.8,01:09.1,01:22.8,2020년11월15일(일),맑음,건조,국6,1300M
2761,6,4,큐피드코리아,한,거,3세,56,방춘식,송문길,서순배,477,4.4,1.7,망사눈,3-   -   - 2- 2- 2- 3,00:13.7,  ,  ,00:30.1,00:42.0,00:48.2,01:08.4,01:23.5,2020년11월15일(일),맑음,건조,국6,1300M
2762,7,11,라이드맨,한,거,3세,55,문성혁,임채덕,박덕희,487,42,7.7,"망사눈, Triabit",11-   -   - 11- 11- 11- 10,00:14.5,  ,  ,00:32.0,00:44.3,00:50.5,01:09.6,01:23.6,2020년11월15일(일),맑음,건조,국6,1300M
2763,8,7,원더풀니키야,한,암,3세,54,우에다,최봉주,지대섭,454,111.3,22.8,"계란형큰, 망사눈",2-   -   - 3- 4- 4- 5,00:13.6,  ,  ,00:30.3,00:42.5,00:48.7,01:08.9,01:23.8,2020년11월15일(일),맑음,건조,국6,1300M
2764,9,3,좋은사이,한,수,2세,55,하정훈,신삼영,유영준,456,20.8,4.1,"계란형큰+, 망사",5-   -   - 5- 5- 5- 7,00:13.8,  ,  ,00:30.7,00:43.1,00:49.5,01:09.1,01:23.8,2020년11월15일(일),맑음,건조,국6,1300M
2765,10,12,재능충만,한,암,4세,54,이강서,유재길,허건호,466,619.4,29.4,망사눈,7-   -   - 8- 10- 10- 11,00:13.9,  ,  ,00:31.2,00:44.0,00:50.3,01:10.0,01:24.1,2020년11월15일(일),맑음,건조,국6,1300M
2766,11,10,젝스칸,한,거,4세,52,임다빈,박희철,윤명수,469,115,30,망사눈,6-   -   - 6- 6- 6- 9,00:13.9,  ,  ,00:31.0,00:43.2,00:49.5,01:09.5,01:24.4,2020년11월15일(일),맑음,건조,국6,1300M
2767,12,8,고고고,한,수,2세,55,빅투아르,서범석,청메이칭,508,7.7,2,망사,12-   -   - 12- 12- 12- 12,00:15.0,  ,  ,00:32.4,00:45.0,00:51.2,01:10.5,01:24.7,2020년11월15일(일),맑음,건조,국6,1300M
2768,1,13,메니히어로,한,수,3세,56,함완식,김동균,박정배,508,9999.9,9999.9,"계란형큰, 망사눈",3-   -   - 3- 2- 2- 1,00:13.3,  ,  ,00:23.8,00:35.2,00:41.2,  ,01:12.6,2020년12월19일(토),맑음,건조,국3,1200M
2769,2,10,대디글로리,한,암,4세,54,박현우,김동균,박정배,485,9999.9,9999.9,"계란형큰, 망사눈",12-   -   - 12- 12- 12- 8,00:14.1,  ,  ,00:25.5,00:37.2,00:43.1,  ,01:12.9,2020년12월19일(토),맑음,건조,국3,1200M
2770,3,14,님의향기,한,수,4세,57,다비드,토니,한명로,513,9999.9,9999.9,"계란형큰,눈가면+,망사눈-",8-   -   - 8- 8- 8- 4,00:13.4,  ,  ,00:24.3,00:36.1,00:42.1,  ,01:13.1,2020년12월19일(토),맑음,건조,국3,1200M
2771,4,1,올백,한,암,3세,52,송재철,강성오,이긍열,468,9999.9,9999.9,"반가지큰, 눈가면",1-   -   - 2- 3- 3- 3,00:13.1,  ,  ,00:23.8,00:35.5,00:41.5,  ,01:13.1,2020년12월19일(토),맑음,건조,국3,1200M
2772,5,5,호크행진곡,한,수,4세,54,김용근,최봉주,오종환,484,9999.9,9999.9,망사눈,13-   -   - 13- 13- 13- 12,00:14.5,  ,  ,00:25.5,00:37.2,00:43.1,  ,01:13.8,2020년12월19일(토),맑음,건조,국3,1200M
2773,6,3,럭키봉성,한,암,4세,51,김아현,박재우,최기영,504,9999.9,9999.9,"반가지큰, 망사눈",2-   -   - 1- 1- 1- 2,00:13.1,  ,  ,00:23.6,00:35.0,00:41.0,  ,01:14.0,2020년12월19일(토),맑음,건조,국3,1200M
2774,7,4,레이징엔젤,한,암,5세,54,박태종,박종곤,강태구,485,9999.9,9999.9,"반가지큰, 망사눈, 승인편자",4-   -   - 4- 4- 7- 5,00:13.4,  ,  ,00:24.0,00:35.6,00:41.7,  ,01:14.0,2020년12월19일(토),맑음,건조,국3,1200M
2775,8,12,이스크라,한,거,5세,54,안토니오,최용구,강태구,479,9999.9,9999.9,망사눈,10-   -   - 10- 9- 9- 10,00:13.9,  ,  ,00:24.8,00:36.4,00:42.3,  ,01:14.5,2020년12월19일(토),맑음,건조,국3,1200M
2776,9,2,매치퀸,한,암,4세,54,이철경,서인석,고재완,495,9999.9,9999.9,,9-   -   - 9- 10- 10- 11,00:13.5,  ,  ,00:24.7,00:36.5,00:42.5,  ,01:14.7,2020년12월19일(토),맑음,건조,국3,1200M
2777,10,11,라이드럭키,한,거,3세,53,문성혁,전승규,박덕희,494,9999.9,9999.9,"계란형큰, 눈가면",7-   -   - 7- 7- 6- 9,00:13.4,  ,  ,00:24.0,00:35.6,00:41.6,  ,01:14.8,2020년12월19일(토),맑음,건조,국3,1200M
2778,11,9,검포,한,수,3세,56,이현종,박병일,드림커뮤니티,492,9999.9,9999.9,망사,6-   -   - 6- 6- 5- 6,00:13.4,  ,  ,00:24.0,00:35.6,00:41.6,  ,01:14.9,2020년12월19일(토),맑음,건조,국3,1200M
2779,12,7,금아제니스,한,수,4세,55,부민호,우창구,금아산업(주),510,9999.9,9999.9,"망사눈, Triabit",11-   -   - 11- 11- 11- 13,00:14.1,  ,  ,00:25.0,00:36.7,00:42.8,  ,01:15.1,2020년12월19일(토),맑음,건조,국3,1200M
2780,13,6,아이스펀치,한,수,3세,54,문세영,이관호,김정철,480,9999.9,9999.9,망사눈,5-   -   - 5- 5- 4- 7,00:13.4,  ,  ,00:24.0,00:35.6,00:41.6,  ,01:15.2,2020년12월19일(토),맑음,건조,국3,1200M
2781,1,5,블랙참,한,수,2세,55,김용근,송문길,김세민,479,1.9,1.2,,2-   -   - 2- 2- 1- 1,00:13.7,  ,  ,00:36.8,00:49.0,00:55.4,  ,01:28.3,2020년11월15일(일),맑음,건조,국6,1400M
2782,2,6,어메이징퀸,한,암,3세,54,김동수,김점오,이성인,471,10.9,3,망사,3-   -   - 5- 4- 3- 2,00:13.8,  ,  ,00:37.1,00:49.3,00:55.7,  ,01:29.4,2020년11월15일(일),맑음,건조,국6,1400M
2783,3,11,러피언파크,한,거,3세,56,이혁,김동철,박종율,473,4,1.4,망사눈,6-   -   - 6- 6- 6- 5,00:14.0,  ,  ,00:37.1,00:49.6,00:56.1,  ,01:29.6,2020년11월15일(일),맑음,건조,국6,1400M
2784,4,1,베스트스톰,한,수,3세,56,김덕현,박재우,박정재,485,6.7,1.8,망사눈,5-   -   - 3- 3- 5- 3,00:14.0,  ,  ,00:37.0,00:49.3,00:55.8,  ,01:30.1,2020년11월15일(일),맑음,건조,국6,1400M
2785,5,3,에이원킹,한,수,4세,56,이강서,유재길,임영수,488,145.7,6.2,망사눈,8-   -   - 10- 9- 9- 9,00:14.5,  ,  ,00:38.3,00:50.7,00:57.1,  ,01:30.7,2020년11월15일(일),맑음,건조,국6,1400M
2786,6,10,일여하여,한,암,5세,54,이해동,최상식,제일사료(주),471,61.8,6.3,망사눈,7-   -   - 8- 8- 8- 7,00:14.1,  ,  ,00:37.9,00:50.5,00:57.0,  ,01:30.7,2020년11월15일(일),맑음,건조,국6,1400M
2787,7,7,통일질주,한,거,3세,56,박현우,곽영효,박흥길,447,30.7,6.1,"계란형큰, 망사눈",4-   -   - 4- 5- 4- 6,00:13.8,  ,  ,00:37.0,00:49.3,00:55.7,  ,01:30.9,2020년11월15일(일),맑음,건조,국6,1400M
2788,8,4,정문프린스,한,수,3세,56,김정준,홍대유,김재영b,483,13.4,4.1,망사,1-   -   - 1- 1- 2- 4,00:13.7,  ,  ,00:36.8,00:49.0,00:55.5,  ,01:30.9,2020년11월15일(일),맑음,건조,국6,1400M
2789,9,8,코리아대장부,한,거,4세,56,이철경,배휴준,곽승용,508,219.1,32.3,"계란형큰, 눈가면",10-   -   - 7- 7- 7- 8,00:14.6,  ,  ,00:37.5,00:49.9,00:56.5,  ,01:31.8,2020년11월15일(일),맑음,건조,국6,1400M
2790,10,2,구름바다,한,거,3세,55,문성혁,임채덕,이관형,493,550.5,59.8,"계란형큰, 망사눈,승인편자+",11-   -   - 11- 11- 11- 10,00:15.0,  ,  ,00:38.9,00:51.5,00:58.0,  ,01:32.7,2020년11월15일(일),맑음,건조,국6,1400M
2791,11,12,베스트실버,한,거,3세,56,하정훈,임봉춘,김태성,461,42.6,16.4,,9-   -   - 9- 10- 10- 11,00:14.5,  ,  ,00:38.2,00:50.9,00:57.6,  ,01:37.8,2020년11월15일(일),맑음,건조,국6,1400M
2792,1,6,드림머니,한,거,4세,54,다비드,박윤규,박덕희,482,21.6,2.7,망사눈,9-   -   - 6- 4- 3- 1,00:14.1,  ,  ,00:37.3,00:49.9,00:56.1,01:14.7,01:28.2,2020년11월15일(일),맑음,건조,국5,1400M
2793,2,11,레인케이,한,암,3세,54.5,신형철,송문길,강경운,473,10.2,2,망사눈,3-   -   - 1- 1- 1- 2,00:13.7,  ,  ,00:36.5,00:49.3,00:55.6,01:14.8,01:28.5,2020년11월15일(일),맑음,건조,국5,1400M
2794,3,1,올마이퀸,한,암,4세,52,조한별,김동철,양순희,433,9.6,2.1,"망사, 반가지큰",6-   -   - 7- 7- 7- 4,00:14.0,  ,  ,00:37.4,00:50.4,00:56.9,01:15.7,01:28.9,2020년11월15일(일),맑음,건조,국5,1400M
2795,4,4,골디락스,한,수,3세,55.5,문세영,조현수,(주)나스카,534,1.4,1.1,"계란형큰, 망사눈, 승인편자",12-   -   - 11- 10- 10- 7,00:14.7,  ,  ,00:38.0,00:50.9,00:57.4,01:16.2,01:29.2,2020년11월15일(일),맑음,건조,국5,1400M
2796,5,3,봄날의기억,한,수,3세,54,송재철,안병기,우태율,515,26.2,2.9,"계란형큰, 망사눈",4-   -   - 5- 6- 5- 5,00:13.9,  ,  ,00:37.1,00:50.2,00:56.6,01:15.7,01:29.6,2020년11월15일(일),맑음,건조,국5,1400M
2797,6,10,조이브라더,한,거,3세,54.5,김동수,김점오,이성인,455,30.9,4.3,"계란형큰, 망사눈",5-   -   - 2- 2- 2- 3,00:13.9,  ,  ,00:36.6,00:49.4,00:55.7,01:15.5,01:30.0,2020년11월15일(일),맑음,건조,국5,1400M
2798,7,8,송암바비,한,암,5세,52,이강서,유재길,지원철,472,117.8,16.5,,11-   -   - 10- 12- 12- 9,00:14.3,  ,  ,00:38.0,00:51.1,00:57.6,01:16.9,01:30.2,2020년11월15일(일),맑음,건조,국5,1400M
2799,8,7,클린업트리오,한,거,4세,57,김덕현,강성오,씨유네트워크,509,171.1,17.6,계란형큰,7-   -   - 8- 9- 9- 8,00:14.0,  ,  ,00:37.6,00:50.7,00:57.2,01:16.6,01:30.3,2020년11월15일(일),맑음,건조,국5,1400M
2800,9,5,원앤온리,한,암,3세,51,김아현,지용철,조용학,488,18,5.5,눈가면,1-   -   - 3- 3- 4- 6,00:13.6,  ,  ,00:36.7,00:49.7,00:56.2,01:16.1,01:30.4,2020년11월15일(일),맑음,건조,국5,1400M
2801,10,9,테라스피드,한,수,3세,53,우에다,박병일,선용호,477,33.3,2.9,,8-   -   - 9- 8- 8- 10,00:14.0,  ,  ,00:37.7,00:50.7,00:57.2,01:17.2,01:31.2,2020년11월15일(일),맑음,건조,국5,1400M
2802,11,12,메이플문,미,수,4세,52,권석원,유재길,곽승용,472,261.5,45.2,,10-   -   - 12- 11- 11- 11,00:14.2,  ,  ,00:38.0,00:50.9,00:57.4,01:17.3,01:31.3,2020년11월15일(일),맑음,건조,국5,1400M
2803,12,2,케이엔파워,한,암,3세,53,이동진,박대흥,조경수,444,10.9,3.9,"계란형큰, 망사눈",2-   -   - 4- 5- 6- 12,00:13.7,  ,  ,00:37.1,00:50.1,00:56.7,01:17.5,01:32.4,2020년11월15일(일),맑음,건조,국5,1400M
2804,1,4,스피드흑룡,한,거,4세,56,신형철,김점오,과천시청,510,2.4,1.2,망사눈,1-   -   - 1- 1- 1- 1,00:13.6,  ,  ,00:35.9,00:48.1,00:54.5,  ,01:27.7,2020년11월15일(일),맑음,건조,국4,1400M
2805,2,6,열린문,한,수,3세,54,문성혁,서인석,김재성a,459,5.4,1.8,망사눈,2-   -   - 2- 2- 2- 2,00:13.7,  ,  ,00:36.0,00:48.3,00:54.7,  ,01:27.8,2020년11월15일(일),맑음,건조,국4,1400M
2806,3,10,원더풀루비,한,암,4세,53,김용근,배휴준,지대섭,454,22.6,3.1,"망사, Triabit",4-   -   - 3- 4- 4- 4,00:13.8,  ,  ,00:36.1,00:48.4,00:54.8,  ,01:28.0,2020년11월15일(일),맑음,건조,국4,1400M
2807,4,7,화이트코멧,한,수,4세,57,장추열,정호익,백국인,509,6.4,1.7,망사눈,3-   -   - 4- 3- 3- 3,00:13.8,  ,  ,00:36.3,00:48.4,00:54.8,  ,01:28.3,2020년11월15일(일),맑음,건조,국4,1400M
2808,5,3,빅페이스,한,수,3세,55,송재철,박윤규,이방훈,490,9.8,3.8,눈가면,7-   -   - 6- 6- 6- 5,00:13.9,  ,  ,00:36.7,00:49.3,00:55.6,  ,01:28.5,2020년11월15일(일),맑음,건조,국4,1400M
2809,6,9,피오레,한,암,5세,54,정평수,지용철,최성룡,485,111.6,7,망사,8-   -   - 8- 8- 10- 9,00:14.1,  ,  ,00:37.7,00:50.4,00:56.7,  ,01:28.7,2020년11월15일(일),맑음,건조,국4,1400M
2810,7,8,빅토리킹,한,거,4세,53,임다빈,전승규,박덕희,447,60,8.1,"계란형큰, 망사, 혀끈",10-   -   - 10- 9- 9- 8,00:14.4,  ,  ,00:38.1,00:50.4,00:56.6,  ,01:28.8,2020년11월15일(일),맑음,건조,국4,1400M
2811,8,2,일마레,한,수,4세,54,우에다,서범석,카도노 시게오,481,98.5,18.2,"계란형큰, 망사눈",6-   -   - 5- 5- 5- 6,00:13.9,  ,  ,00:36.7,00:49.0,00:55.3,  ,01:29.0,2020년11월15일(일),맑음,건조,국4,1400M
2812,9,5,페더럴캣,한,수,4세,53,김아현,지용철,금악목장,486,3.3,1.3,"계란형큰, 망사눈",9-   -   - 9- 10- 8- 7,00:14.2,  ,  ,00:37.9,00:50.5,00:56.5,  ,01:29.4,2020년11월15일(일),맑음,건조,국4,1400M
2813,10,1,캡틴베스트,한,거,4세,54,하정훈,김동균,최현기,465,85.1,10.8,"계란형큰, 눈가면",5-   -   - 7- 7- 7- 10,00:13.9,  ,  ,00:37.0,00:49.4,00:56.0,  ,01:32.8,2020년11월15일(일),맑음,건조,국4,1400M
2814,1,2,히든돌풍,미,수,2세,53,문세영,이관호,김광명,502,2.9,1.3,"계란형큰+, 망사",1-   -   - 2- 4- 4- 2,00:13.6,  ,  ,00:24.8,00:37.2,00:43.5,01:01.9,01:15.0,2020년11월15일(일),맑음,건조,혼4,1200M
2815,2,4,디케이별찌,미,거,3세,57,이현종,구자흥,표종진,461,3.3,1.6,망사눈,6-   -   - 4- 2- 2- 1,00:14.0,  ,  ,00:25.1,00:37.1,00:43.2,01:01.9,01:15.2,2020년11월15일(일),맑음,건조,혼4,1200M
2816,3,1,스피디루키,미,수,2세,53,송재철,송문길,이미양,466,9.2,3.3,"반가지큰+,망사눈+",10-   -   - 6- 5- 5- 4,00:14.3,  ,  ,00:25.3,00:37.4,00:43.6,01:02.2,01:15.2,2020년11월15일(일),맑음,건조,혼4,1200M
2817,4,5,퀀텀점프,미,수,4세,55,다비드,리카디,남기태,510,4.7,1.5,"망사눈, 혀끈",7-   -   - 8- 7- 7- 6,00:14.0,  ,  ,00:25.6,00:37.8,00:44.0,01:02.6,01:15.5,2020년11월15일(일),맑음,건조,혼4,1200M
2818,5,9,빅토리고고,미,암,3세,52,이동국,서인석,최영훈,469,19,3.4,"계란형큰, 망사눈",2-   -   - 1- 1- 1- 3,00:13.6,  ,  ,00:24.7,00:37.0,00:43.2,01:02.0,01:15.7,2020년11월15일(일),맑음,건조,혼4,1200M
2819,6,11,디케이마루,미,수,3세,54,하정훈,구자흥,표종진,447,94.5,10.2,망사,11-   -   - 11- 11- 11- 10,00:14.4,  ,  ,00:26.2,00:38.6,00:44.9,01:03.6,01:16.4,2020년11월15일(일),맑음,건조,혼4,1200M
2820,7,6,타라타라타라,미,수,2세,53,이동진,박대흥,청수,479,95.9,30.6,"계란형큰+,망사눈+,혀끈+",8-   -   - 9- 9- 9- 9,00:14.1,  ,  ,00:25.8,00:38.1,00:44.3,01:03.5,01:16.4,2020년11월15일(일),맑음,건조,혼4,1200M
2821,8,3,플라잉팰리스,미,거,2세,53,우에다,강환민,김형순,508,17.9,3.1,"계란형큰, 망사눈",3-   -   - 3- 3- 3- 5,00:13.7,  ,  ,00:25.0,00:37.1,00:43.3,01:02.4,01:16.7,2020년11월15일(일),맑음,건조,혼4,1200M
2822,9,10,스카이홀드,미,거,3세,54,이기회,김동균,권용수,466,299.3,21.4,,5-   -   - 7- 8- 8- 7,00:13.9,  ,  ,00:25.5,00:38.0,00:44.1,01:03.1,01:16.8,2020년11월15일(일),맑음,건조,혼4,1200M
2823,10,8,거미손,뉴,수,3세,51,김아현,지용철,이수길,520,75.5,10.3,,4-   -   - 5- 6- 6- 8,00:13.9,  ,  ,00:25.2,00:37.4,00:43.7,01:03.3,01:17.6,2020년11월15일(일),맑음,건조,혼4,1200M
2824,11,7,금아팔콘,일,거,5세,55,부민호,심승태,금아산업(주),486,7.9,2.1,망사눈,9-   -   - 10- 10- 10- 11,00:14.1,  ,  ,00:26.0,00:38.4,00:44.6,01:04.2,01:19.8,2020년11월15일(일),맑음,건조,혼4,1200M
2825,1,9,에모리삭스,미,암,4세,52.5,이현종,이관호,김창식,476,36.9,9.9,망사,9-   -   - 10- 10- 10- 4,00:14.2,  ,  ,00:37.0,00:49.0,00:55.2,  ,01:27.3,2020년11월15일(일),맑음,건조,혼3,1400M
2826,2,3,문학에카티,미,수,3세,55.5,장추열,정호익,황봉기,526,2.7,1.2,망사눈,12-   -   - 11- 11- 11- 10,00:14.7,  ,  ,00:37.2,00:49.3,00:55.5,  ,01:27.4,2020년11월15일(일),맑음,건조,혼3,1400M
2827,3,4,파노라마뷰,미,수,3세,54,박현우,김동균,김영근,507,4.7,2.2,"계란형큰, 망사눈",2-   -   - 2- 2- 2- 1,00:13.5,  ,  ,00:35.6,00:47.7,00:54.0,  ,01:27.4,2020년11월15일(일),맑음,건조,혼3,1400M
2828,4,7,문학킹,미,거,3세,53,임기원,박재우,황봉기,499,15.3,3.5,"반가지큰, 눈가면",4-   -   - 3- 3- 3- 3,00:13.6,  ,  ,00:35.9,00:47.9,00:54.2,  ,01:27.8,2020년11월15일(일),맑음,건조,혼3,1400M
2829,5,12,마이티윙,미,수,4세,53,이혁,서홍수,조병태,479,68.4,12.6,,6-   -   - 6- 5- 5- 6,00:13.7,  ,  ,00:36.2,00:48.4,00:54.6,  ,01:27.8,2020년11월15일(일),맑음,건조,혼3,1400M
2830,6,2,스프링킹,미,거,3세,52,다비드,토니,(주)디알엠씨티,487,3.1,1.3,"계란형큰, 망사,혀끈+",1-   -   - 1- 1- 1- 2,00:13.5,  ,  ,00:35.6,00:47.7,00:54.0,  ,01:27.9,2020년11월15일(일),맑음,건조,혼3,1400M
